cnpjSemTraco,prazoMedioRecebimentoVendas,titulosEmAberto,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,custos,capitalSocial,restricoes,empresa_MeEppMei,limiteEmpresaAnaliseCredito,kmeans
BMPX43449519134005,0,0.0,5302633.0,1661620.0,6306559.0,4423178.0,733529.0,2956405.0,559756.0,7969110.0,2669771.0,5299339.0,3800000.0,True,False,105155.0,2
BYPK47129168540296,0,0.0,374519.0,54967.0,374519.0,303169.0,21200.0,216127.0,133296.0,502481.0,199207.0,303274.0,0.0,False,True,3960.0,0
NIRS22286668315637,163,14760.2,12421544.0,8717792.0,13511095.0,5085246.0,6668181.0,6072575.0,3910252.0,20990691.0,4007511.0,16983180.0,1000000.0,False,False,998626.0,1
YFVO04977105097458,0,7967.43,1199827.0,916826.0,1254615.0,337789.0,177521.0,228265.0,225147.0,1984000.0,0.0,0.0,60000.0,False,False,66000.0,1
EQYN06080926017619,0,0.0,1479437.0,548538.0,1497894.0,564238.0,0.0,308213.0,379324.0,2994222.0,1118376.0,1875846.0,50000.0,False,False,82500.0,1
BWUW99352369658417,26,50790.0,22974691.0,10947843.0,25063647.0,14115803.0,0.0,8990128.0,10427096.0,49147996.0,11110195.0,38037801.0,500000.0,False,False,2873592.0,1
ZAIL93857113734068,0,0.0,8198221.0,13600588.0,9984078.0,-3510188.0,2501034.0,120805.0,7248049.0,80404212.0,39475008.0,40929204.0,450000.0,False,False,728240.0,1
OZEC87438086013375,0,0.0,37423314.0,703922.0,38658206.0,37954338.0,0.0,11937005.0,11444615.0,72842747.0,22867142.0,49975605.0,1500000.0,False,True,2348120.0,0
DBFY48808982599358,45,43858.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3493749.0,0.0,0.0,250000.0,False,False,0.0,1
GDOQ54156668048039,0,0.0,233020747.0,165884882.0,239925713.0,55126655.0,36600000.0,101715720.0,72935328.0,368594111.0,51783104.0,316811007.0,0.0,False,False,26853631.0,1
YALU84296861519346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108597.0,0.0,0.0,20000.0,False,False,42240.0,1
WCOO57409536225250,27,38392.2,49771196.0,28886413.0,50727546.0,20260876.0,4996422.0,21477249.0,22936973.0,40300874.0,15075301.0,25225573.0,50000.0,True,False,8350571.0,2
EVNK64152188336281,0,0.0,31644540.0,23074310.0,34309612.0,8675198.0,4100000.0,15381300.0,15743478.0,12039047.0,3603453.0,8435594.0,4500000.0,False,False,10114816.0,1
JMMY53933775148014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3147761.0,0.0,0.0,200000.0,False,False,10120.0,1
WTAV86938882627711,0,3420.0,8151275.0,2539320.0,12116041.0,3426345.0,142500.0,5400282.0,1468289.0,21686148.0,20118870.0,1567278.0,150000.0,False,True,1146815.0,0
EFMB43041243982596,0,0.0,12951488.0,17497243.0,17587509.0,-46604.0,203556.0,0.0,9471366.0,16341768.0,731009.0,15610759.0,95400.0,False,True,25800.0,0
IKDU52710013477407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5497982.0,0.0,0.0,200000.0,False,True,77190.0,0
QMJB36687005303766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415431.0,0.0,0.0,50000.0,False,False,11100.0,1
UWXH08674015258755,11,3260.73,149460.0,3548.0,282911.0,279362.0,0.0,0.0,34730.0,0.0,0.0,0.0,110000.0,False,False,132000.0,1
RHFM12341950708935,0,0.0,9020123.0,1625774.0,9111383.0,6110682.0,1374906.0,3698623.0,4605858.0,6032260.0,0.0,0.0,166250.0,False,False,22800.0,1
TWVO55546721859773,0,0.0,62873980.0,47862356.0,97919296.0,32059614.0,10706925.0,32462086.0,12937813.0,162105477.0,65572806.0,96532671.0,300000.0,False,False,8641410.0,1
WNVJ91334935595441,30,78751.34,7042763.0,291453.0,7574818.0,7283365.0,0.0,715841.0,0.0,4925896.0,2339709.0,2586187.0,100000.0,False,False,462500.0,1
VVQT21837814544058,0,0.0,300940342.0,205758766.0,335090249.0,100530628.0,46623179.0,146754012.0,114322415.0,502844274.0,104710698.0,398133576.0,49649158.0,True,False,23956289.0,2
BNHS65080243056641,46,27978.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522364.0,0.0,0.0,500000.0,False,False,28800.0,1
DATV77275374664842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345100.0,0.0,0.0,50000.0,False,False,10800.0,1
JPNI04003650444487,4,4816.0,5213431.0,1155908.0,5930325.0,4227231.0,0.0,653983.0,45466.0,6363612.0,4836346.0,1527266.0,600000.0,False,False,720.0,1
PZGQ95770897025151,0,0.0,4322882.0,2374007.0,4324242.0,50000.0,54800.0,1203068.0,3026982.0,3983742.0,2310013.0,1673729.0,50000.0,False,False,33690.0,1
LSWO05242442631373,0,0.0,15957453.0,13322534.0,21473530.0,6170447.0,5600316.0,3493534.0,7232600.0,59779735.0,22127105.0,37652630.0,1000000.0,False,True,1263925.0,0
VVSW90409251685348,0,20797.0,8865359.0,4093950.0,9468196.0,646143.0,225559.0,11662572.0,4099019.0,4515753.0,-2846171.0,7361924.0,200000.0,False,False,482740.0,1
IYOZ62627762955981,10,856260.0,1367893.0,539234.0,1388043.0,20150.0,0.0,813340.0,0.0,3900100.0,3572925.0,327175.0,10000.0,False,True,0.0,0
ROYL58916615423739,0,0.0,6972464.0,3262639.0,7209213.0,3946574.0,0.0,2139372.0,2052372.0,15539531.0,1278968.0,14260563.0,81000.0,False,False,480660.0,1
RHGX03633907682555,0,0.0,22385594.0,2263017.0,27583488.0,23727351.0,1019000.0,3878335.0,3284598.0,23429595.0,13805831.0,9623764.0,100000.0,False,False,1997169.0,1
ZJQC63985669927428,0,0.0,561073.0,6545.0,561073.0,554527.0,0.0,48223.0,4390.0,360151.0,0.0,0.0,400000.0,False,False,59400.0,1
ISDO87404372309848,23,43669.58,10314290.0,120193.0,10314290.0,10115862.0,0.0,480955.0,0.0,3808288.0,3607998.0,200290.0,105000.0,False,True,2430.0,0
KHIB52341257353016,0,0.0,2877847.0,90720.0,5714037.0,5603316.0,44245.0,1024490.0,1041209.0,7168397.0,3202077.0,3966320.0,200000.0,False,False,663076.0,1
APTP38971078393184,88,47536.81,1968695.0,1286174.0,3098597.0,1166487.0,230348.0,86654.0,658259.0,18144248.0,10987779.0,7156469.0,300000.0,False,True,160200.0,0
MJCI30119118559623,0,0.0,279927.0,264927.0,364927.0,100000.0,0.0,276606.0,0.0,2172826.0,931746.0,1241080.0,100000.0,False,True,76655.0,0
NKFA26174961011837,0,0.0,241655.0,0.0,241655.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,False,True,1280.0,0
KMUF11634510708042,34,40355.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25432124.0,0.0,0.0,4400000.0,False,False,244785.0,1
GTCY94111653545241,55,1180370.61,24369544.0,3227358.0,25461965.0,20675363.0,2505000.0,1010052.0,12876338.0,51244958.0,24155213.0,27089745.0,4000000.0,False,False,1577379.0,1
RNVV51983315806829,80,34503.01,8728100.0,62975.0,8727758.0,6268227.0,0.0,0.0,3406376.0,2448370.0,2444740.0,3630.0,300000.0,False,True,720.0,0
VKNF43743744930700,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7584773.0,0.0,0.0,1400000.0,True,False,75000.0,2
ADSJ57856731300036,34,103123.36,6676882.0,1896532.0,9170437.0,7283905.0,1352713.0,1935716.0,2806075.0,32676701.0,10732194.0,21944507.0,1000000.0,False,False,2617191.0,1
